id,visitorReviewsTotal,ratingReviewsTotal,avgRating,rating_total_count,Counts_per_Scores,imageReviewCount,authorCount,maxSingleReviewScoreCount,themes,review_menus,votedKeywords_totalCount,votedKeywords_reviewCount,votedKeywords_userCount,votedKeywords
1199549971,39,21.0,4.67,39,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",14,5,2.0,"{'맛': 15, '만족도': 13, '서비스': 4, '분위기': 3, '전망': 1, '가격': 1, '목적': 1}","{'고기': 9, '소고기': 6, '한우': 3, '국수': 2, '김치말이국수': 2, '두부': 1, '돼지고기': 1, '미역국': 1, '소고기미역국': 1, '갈비살': 1, '짬뽕탕': 1}",165.0,37.0,16.0,"{'음식이 맛있어요': 30, '친절해요': 25, '뷰가 좋아요': 23, '재료가 신선해요': 19, '가성비가 좋아요': 17, '매장이 청결해요': 11, '주차하기 편해요': 10, '특별한 날 가기 좋아요': 7, '단체모임 하기 좋아요': 7, '매장이 넓어요': 5, '화장실이 깨끗해요': 5, '인테리어가 멋져요': 3, '양이 많아요': 2, '특별한 메뉴가 있어요': 1}"
1309481215,34,23.0,4.58,34,"[{'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,20,11.0,"{'맛': 8, '음식량': 2, '만족도': 2, '서비스': 1, '메뉴': 1}","{'냉면': 1, '생갈비': 1, '갈비': 1, '양념갈비': 1, '고기': 1, '갈비탕': 1, '된장찌개': 1}",41.0,16.0,7.0,"{'음식이 맛있어요': 14, '양이 많아요': 8, '재료가 신선해요': 6, '친절해요': 5, '가성비가 좋아요': 5, '단체모임 하기 좋아요': 2, '매장이 넓어요': 1}"
1236843666,61,21.0,4.78,61,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 17, 'score': None, '__typename': 'VisitorReviewScore'}]",23,38,17.0,"{'맛': 26, '만족도': 15, '서비스': 9, '분위기': 3, '목적': 2, '음식량': 1, '배달': 1}","{'라자냐': 9, '치즈': 7, '맥앤치즈': 3, '케이크': 3, '아메리카노': 2, '팔라펠': 2, '퀘사디아': 1, '가정식백반': 1, '와인': 1, '하우스와인': 1, '소고기': 1, '커피': 1, '쿠키': 1, '마늘빵': 1, '샐러드': 1}",149.0,46.0,44.0,"{'음식이 맛있어요': 40, '친절해요': 22, '인테리어가 멋져요': 19, '특별한 메뉴가 있어요': 19, '재료가 신선해요': 12, '매장이 넓어요': 9, '매장이 청결해요': 8, '주차하기 편해요': 6, '화장실이 깨끗해요': 4, '양이 많아요': 2, '가성비가 좋아요': 2, '단체모임 하기 좋아요': 2, '뷰가 좋아요': 2, '혼밥하기 좋아요': 1, '특별한 날 가기 좋아요': 1}"
31161124,199,100.0,4.77,199,"[{'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 44, 'score': None, '__typename': 'VisitorReviewScore'}]",37,175,44.0,"{'맛': 42, '만족도': 38, '가격': 7, '서비스': 7, '분위기': 3, '메뉴': 3, '목적': 2, '음식량': 1, '예약': 1, '위치': 1}","{'스테이크': 9, '크로와상': 3, '딤섬': 2, '안심스테이크': 2, '갈비': 2, '양갈비': 2, '케이크': 1, '에스프레소': 1, '연어': 1, '새우': 1, '과일': 1, '연어회': 1, '도미': 1, '피자': 1, '파스타': 1, '오일파스타': 1, '탕수육': 1, '게살수프': 1, '쥬스': 1, '당근주스': 1, '랍스터': 1, '짬뽕': 1, '고기': 1, '쌀국수': 1, '가자미': 1, '토스트': 1, '프렌치토스트': 1, '전복': 1, '아이스크림': 1, '바닐라아이스크림': 1, '탄산음료': 1}",392.0,144.0,133.0,"{'음식이 맛있어요': 111, '재료가 신선해요': 59, '메뉴 구성이 알차요': 41, '친절해요': 36, '매장이 넓어요': 30, '특별한 메뉴가 있어요': 30, '매장이 청결해요': 20, '특별한 날 가기 좋아요': 19, '인테리어가 멋져요': 18, '주차하기 편해요': 8, '가성비가 좋아요': 8, '뷰가 좋아요': 8, '단체모임 하기 좋아요': 2, '혼밥하기 좋아요': 1, '화장실이 깨끗해요': 1}"
17077443,180,62.0,4.25,180,"[{'count': 22, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 69, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}]",44,123,69.0,"{'맛': 82, '만족도': 52, '서비스': 30, '음식량': 5, '목적': 3, '가격': 2, '청결도': 2, '위치': 1, '대기시간': 1, '주차': 1}","{'고기': 36, '흑돼지': 21, '오겹살': 8, '한우': 6, '흑돼지오겹살': 5, '육회': 5, '소고기': 4, '된장찌개': 4, '목살': 3, '생고기': 3, '찌개': 3, '차돌박이': 2, '육회비빔밥': 2, '비빔밥': 2, '가정식백반': 2, '삼겹살': 2, '냉면': 2, '돼지고기': 1, '근고기': 1, '파김치': 1, '한우육회': 1, '한우차돌박이': 1, '물회': 1, '육회물회': 1, '콜라': 1, '열무김치': 1, '사이다': 1, '갓김치': 1, '배추김치': 1, '안심': 1, '양념게장': 1, '게장': 1, '콩나물무침': 1, '시금치나물': 1, '돼지갈비': 1, '갈비': 1, '한우모듬': 1}",167.0,67.0,63.0,"{'음식이 맛있어요': 55, '친절해요': 26, '재료가 신선해요': 24, '가성비가 좋아요': 16, '단체모임 하기 좋아요': 8, '혼밥하기 좋아요': 7, '주차하기 편해요': 7, '양이 많아요': 6, '매장이 넓어요': 6, '특별한 날 가기 좋아요': 4, '특별한 메뉴가 있어요': 4, '매장이 청결해요': 3, '화장실이 깨끗해요': 1}"
16899342,300,201.0,4.59,300,"[{'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 45, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 147, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 23, 'score': None, '__typename': 'VisitorReviewScore'}]",12,172,147.0,"{'만족도': 27, '맛': 21, '서비스': 20, '목적': 2, '가격': 1, '청결도': 1, '주차': 1}","{'도넛': 6, '베이글': 1, '콜라': 1, '라떼': 1, '아메리카노': 1, '커피': 1}",128.0,70.0,65.0,"{'친절해요': 34, '디저트가 맛있어요': 22, '매장이 청결해요': 19, '커피가 맛있어요': 17, '가성비가 좋아요': 9, '좌석이 편해요': 8, '음료가 맛있어요': 5, '집중하기 좋아요': 4, '대화하기 좋아요': 4, '특별한 메뉴가 있어요': 3, '인테리어가 멋져요': 1, '주차하기 편해요': 1, '뷰가 좋아요': 1}"
1553283413,88,54.0,4.53,88,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 34, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}]",6,59,34.0,"{'맛': 18, '만족도': 6, '서비스': 2, '가격': 1, '메뉴': 1, '배달': 1}","{'피자': 10, '페퍼로니': 1, '치즈볼': 1, '치즈': 1, '치즈피자': 1, '단호박피자': 1, '핫치킨': 1, '치킨': 1, '콜라': 1, '자몽차': 1}",50.0,29.0,24.0,"{'음식이 맛있어요': 24, '친절해요': 10, '재료가 신선해요': 5, '매장이 청결해요': 4, '주차하기 편해요': 3, '양이 많아요': 1, '가성비가 좋아요': 1, '매장이 넓어요': 1, '화장실이 깨끗해요': 1}"
108145150,235,148.0,4.38,235,"[{'count': 19, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 39, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 75, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}]",31,177,75.0,"{'맛': 52, '만족도': 29, '서비스': 5, '음식량': 3, '분위기': 1, '청결도': 1}","{'순대': 22, '순대국': 16, '국밥': 9, '국수': 8, '고기국수': 7, '순대국밥': 6, '흑돼지': 5, '고기': 3, '치즈': 3, '만두': 2, '깍두기': 1, '철판순대볶음': 1, '철판볶음': 1, '얼큰순대국밥': 1, '모듬순대': 1, '내장국밥': 1, '얼큰순대국': 1, '해장국': 1, '피순대': 1, '찰순대': 1}",128.0,78.0,77.0,"{'음식이 맛있어요': 42, '친절해요': 13, '가성비가 좋아요': 12, '주차하기 편해요': 11, '뷰가 좋아요': 10, '매장이 넓어요': 9, '혼밥하기 좋아요': 8, '재료가 신선해요': 6, '양이 많아요': 5, '특별한 메뉴가 있어요': 5, '인테리어가 멋져요': 3, '매장이 청결해요': 2, '특별한 날 가기 좋아요': 1, '화장실이 깨끗해요': 1}"
1827698364,82,39.0,4.36,82,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 30, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}]",12,59,30.0,"{'맛': 23, '만족도': 10, '서비스': 4, '음식량': 3, '메뉴': 3, '배달': 2, '대기시간': 1, '위치': 1, '가격': 1}","{'족발': 8, '고기': 2, '통닭': 1, '닭발': 1, '부대찌개': 1, '찌개': 1, '불족발': 1, '해장국': 1, '황태': 1, '황태해장국': 1, '막국수': 1}",46.0,22.0,19.0,"{'음식이 맛있어요': 17, '재료가 신선해요': 8, '매장이 청결해요': 5, '친절해요': 4, '양이 많아요': 4, '매장이 넓어요': 3, '특별한 메뉴가 있어요': 2, '인테리어가 멋져요': 1, '주차하기 편해요': 1, '가성비가 좋아요': 1}"
38711086,401,219.0,4.44,401,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 36, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 135, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 79, 'score': None, '__typename': 'VisitorReviewScore'}]",49,273,135.0,"{'맛': 124, '만족도': 37, '서비스': 26, '음식량': 5, '가격': 4, '메뉴': 2, '목적': 1, '청결도': 1, '예약': 1}","{'김밥': 73, '치즈': 10, '만두': 9, '참치': 5, '치즈김밥': 5, '참치김밥': 4, '더블치즈김밥': 4, '땡초김밥': 3, '멸치김밥': 2, '라면': 2, '소고기': 2, '장아찌': 1, '청귤에이드': 1, '에이드': 1, '꼬마김밥': 1, '진미채김밥': 1, '고기만두': 1, '김치김밥': 1, '소고기김밥': 1}",319.0,145.0,135.0,"{'음식이 맛있어요': 114, '친절해요': 55, '재료가 신선해요': 54, '가성비가 좋아요': 28, '매장이 청결해요': 19, '특별한 메뉴가 있어요': 17, '양이 많아요': 15, '혼밥하기 좋아요': 12, '주차하기 편해요': 2, '특별한 날 가기 좋아요': 1, '화장실이 깨끗해요': 1, '뷰가 좋아요': 1}"
1766810362,238,83.0,4.43,238,"[{'count': 25, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 97, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}]",76,184,97.0,"{'맛': 102, '만족도': 62, '서비스': 48, '음식량': 11, '예약': 6, '목적': 4, '청결도': 3, '가격': 3, '배달': 3, '메뉴': 2, '대기시간': 2, '방역': 1, '위치': 1, '주차': 1}","{'고등어': 83, '고등어회': 72, '갈치': 36, '갈치회': 28, '광어': 8, '방어': 6, '매운탕': 5, '갈치조림': 5, '광어회': 4, '라면': 3, '새우': 2, '생선': 2, '멍게': 2, '부침개': 1, '간장게장': 1, '게장': 1, '소라': 1, '두부': 1, '초콜릿': 1, '방어회': 1, '생선전': 1, '양파장아찌': 1, '장아찌': 1, '찌개': 1, '세꼬시': 1, '한치': 1, '한치회': 1, '해물라면': 1, '우럭': 1}",247.0,88.0,86.0,"{'음식이 맛있어요': 65, '재료가 신선해요': 51, '친절해요': 35, '가성비가 좋아요': 26, '특별한 메뉴가 있어요': 20, '매장이 넓어요': 15, '매장이 청결해요': 12, '양이 많아요': 10, '단체모임 하기 좋아요': 4, '화장실이 깨끗해요': 4, '혼밥하기 좋아요': 2, '인테리어가 멋져요': 2, '특별한 날 가기 좋아요': 1}"
11712294,173,95.0,4.37,173,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 24, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 60, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}]",14,127,60.0,"{'맛': 53, '만족도': 32, '서비스': 25, '청결도': 8, '음식량': 6, '가격': 2, '대기시간': 1, '분위기': 1, '메뉴': 1}","{'흑돼지': 16, '고기': 10, '오겹살': 7, '흑돼지오겹살': 5, '빈대떡': 4, '두루치기': 3, '삼겹살': 3, '막걸리': 2, '돼지주물럭': 2, '옥돔': 2, '불고기': 1, '제육': 1, '제육볶음': 1, '돌솥밥': 1, '볶음밥': 1, '비빔밥': 1, '돼지고기': 1}",139.0,63.0,60.0,"{'음식이 맛있어요': 55, '친절해요': 20, '재료가 신선해요': 13, '양이 많아요': 12, '주차하기 편해요': 10, '가성비가 좋아요': 9, '매장이 청결해요': 7, '특별한 메뉴가 있어요': 3, '단체모임 하기 좋아요': 3, '혼밥하기 좋아요': 2, '매장이 넓어요': 2, '화장실이 깨끗해요': 2, '인테리어가 멋져요': 1}"
16897702,286,85.0,4.63,286,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 91, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}]",95,207,91.0,"{'맛': 144, '만족도': 84, '서비스': 76, '음식량': 9, '목적': 3, '가격': 3, '분위기': 1, '청결도': 1}","{'고기': 67, '흑돼지': 58, '국수': 23, '열무국수': 21, '계란찜': 18, '오겹살': 15, '찌개': 14, '된장찌개': 13, '목살': 10, '흑돼지오겹살': 8, '명이나물': 5, '냉면': 3, '돼지고기': 3, '열무김치': 3, '열무냉면': 2, '생고기': 2, '옥수수': 1, '샐러드': 1, '삼겹살': 1}",538.0,173.0,170.0,"{'음식이 맛있어요': 149, '재료가 신선해요': 90, '친절해요': 89, '양이 많아요': 66, '가성비가 좋아요': 52, '특별한 메뉴가 있어요': 26, '매장이 청결해요': 19, '단체모임 하기 좋아요': 17, '매장이 넓어요': 16, '화장실이 깨끗해요': 5, '인테리어가 멋져요': 4, '주차하기 편해요': 2, '뷰가 좋아요': 2, '혼밥하기 좋아요': 1}"
16902228,111,70.0,4.4,111,"[{'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 32, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",9,77,32.0,"{'맛': 22, '만족도': 10, '서비스': 7, '메뉴': 1}","{'고기': 6, '흑돼지': 3, '게장': 3, '갈비': 3, '육회': 2, '냉면': 2, '껍데기': 2, '양념게장': 2, '찌개': 2, '소갈비': 2, '돼지갈비': 1, '된장찌개': 1, '돼지껍데기': 1, '밥집': 1, '김치찌개': 1, '삼겹살': 1, '오겹살': 1, '돼지고기': 1, '비빔냉면': 1}",114.0,56.0,53.0,"{'음식이 맛있어요': 44, '재료가 신선해요': 13, '친절해요': 13, '양이 많아요': 11, '매장이 넓어요': 10, '단체모임 하기 좋아요': 9, '가성비가 좋아요': 8, '화장실이 깨끗해요': 2, '주차하기 편해요': 1, '특별한 메뉴가 있어요': 1, '매장이 청결해요': 1, '뷰가 좋아요': 1}"
902544894,195,131.0,4.27,195,"[{'count': 53, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 34, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}]",13,140,53.0,"{'맛': 28, '만족도': 20, '서비스': 4, '음식량': 1}","{'국밥': 7, '굴국밥': 6, '해장국': 3, '굴해장국': 2, '깍두기': 1, '매생이굴국밥': 1}",136.0,74.0,71.0,"{'음식이 맛있어요': 45, '친절해요': 21, '혼밥하기 좋아요': 17, '재료가 신선해요': 9, '가성비가 좋아요': 9, '매장이 넓어요': 9, '매장이 청결해요': 9, '양이 많아요': 8, '주차하기 편해요': 5, '단체모임 하기 좋아요': 3, '화장실이 깨끗해요': 1}"
17046344,205,151.0,4.4,205,"[{'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 35, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 64, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",4,150,64.0,"{'만족도': 18, '맛': 14, '서비스': 5, '메뉴': 1, '대기시간': 1, '분위기': 1, '음식량': 1}","{'김밥': 7, '참치김밥': 3, '참치': 3, '라면': 2, '고추참치김밥': 1, '떡라면': 1, '소고기김밥': 1, '소고기': 1, '원조김밥': 1}",147.0,79.0,66.0,"{'음식이 맛있어요': 50, '혼밥하기 좋아요': 30, '친절해요': 22, '양이 많아요': 11, '가성비가 좋아요': 9, '재료가 신선해요': 8, '매장이 넓어요': 7, '매장이 청결해요': 7, '인테리어가 멋져요': 1, '특별한 날 가기 좋아요': 1, '특별한 메뉴가 있어요': 1}"
1106650966,246,78.0,4.54,246,"[{'count': 120, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 22, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}]",39,183,120.0,"{'맛': 110, '만족도': 92, '서비스': 44, '목적': 9, '메뉴': 8, '음식량': 7, '청결도': 5, '가격': 4, '위치': 2, '대기시간': 1}","{'고기': 25, '찌개': 18, '갈비': 18, '김치찌개': 13, '갈비찜': 13, '오겹살': 12, '흑돼지': 10, '갈비탕': 9, '부대찌개': 7, '소갈비': 7, '가정식백반': 7, '소갈비찜': 6, '닭볶음탕': 5, '두루치기': 5, '왕갈비탕': 5, '왕갈비': 5, '매운소갈비찜': 4, '매운갈비': 4, '흑돼지김치찌개': 3, '곱창': 3, '막창': 3, '매운갈비찜': 3, '대창': 2, '소곱창': 2, '떡갈비': 2, '제육볶음': 2, '제육': 2, '백반': 2, '소막창': 2, '돌솥밥': 2, '계란찜': 2, '밥집': 2, '물냉면': 1, '차돌된장찌개': 1, '된장찌개': 1, '차돌박이': 1, '전골': 1, '곱창전골': 1, '소곱창전골': 1, '닭볶음': 1, '맥주': 1, '동그랑땡': 1, '라면': 1, '돼지고기': 1, '볶음밥': 1, '깍두기': 1, '불고기': 1}",338.0,103.0,98.0,"{'음식이 맛있어요': 77, '친절해요': 52, '가성비가 좋아요': 40, '양이 많아요': 39, '재료가 신선해요': 33, '매장이 청결해요': 25, '주차하기 편해요': 15, '단체모임 하기 좋아요': 15, '특별한 메뉴가 있어요': 11, '매장이 넓어요': 10, '혼밥하기 좋아요': 8, '인테리어가 멋져요': 4, '특별한 날 가기 좋아요': 4, '뷰가 좋아요': 3, '화장실이 깨끗해요': 2}"
1647369941,300,117.0,4.38,300,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 114, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 39, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",66,195,114.0,"{'맛': 107, '만족도': 68, '서비스': 37, '청결도': 6, '가격': 4, '분위기': 3, '음식량': 2, '배달': 1, '방역': 1}","{'마라탕': 59, '꿔바로우': 14, '마라샹궈': 6, '훠궈': 6, '꼬치': 4, '소고기': 2, '만두': 1, '튀김': 1, '튀김만두': 1, '어묵': 1, '고기': 1, '크랩': 1, '양꼬치': 1, '소세지': 1}",317.0,117.0,98.0,"{'음식이 맛있어요': 81, '친절해요': 47, '재료가 신선해요': 46, '매장이 넓어요': 32, '매장이 청결해요': 26, '양이 많아요': 24, '가성비가 좋아요': 18, '혼밥하기 좋아요': 12, '특별한 메뉴가 있어요': 11, '인테리어가 멋져요': 5, '화장실이 깨끗해요': 5, '뷰가 좋아요': 5, '특별한 날 가기 좋아요': 2, '단체모임 하기 좋아요': 2, '주차하기 편해요': 1}"
1194860978,76,34.0,4.53,76,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 28, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}]",26,49,28.0,"{'맛': 34, '만족도': 18, '서비스': 9, '음식량': 5, '청결도': 2, '분위기': 2, '대기시간': 1, '방역': 1}","{'물회': 4, '옥돔': 3, '옥돔구이': 3, '성게미역국': 2, '미역국': 2, '가정식백반': 2, '전복': 1, '전복구이': 1, '덮밥': 1, '보말칼국수': 1, '보말': 1, '칼국수': 1, '문어': 1, '해물전': 1, '새우': 1, '빙수': 1, '부추전': 1, '밥집': 1, '막걸리': 1}",109.0,37.0,35.0,"{'음식이 맛있어요': 32, '재료가 신선해요': 14, '친절해요': 13, '특별한 메뉴가 있어요': 12, '매장이 청결해요': 10, '인테리어가 멋져요': 6, '가성비가 좋아요': 6, '뷰가 좋아요': 5, '혼밥하기 좋아요': 3, '양이 많아요': 3, '주차하기 편해요': 3, '매장이 넓어요': 1, '화장실이 깨끗해요': 1}"
1030591493,13,7.0,0.0,13,[],1,2,,"{'맛': 3, '만족도': 2}","{'김밥': 2, '참치': 1, '국수': 1}",25.0,12.0,11.0,"{'음식이 맛있어요': 7, '재료가 신선해요': 4, '친절해요': 4, '혼밥하기 좋아요': 3, '매장이 청결해요': 3, '가성비가 좋아요': 1, '매장이 넓어요': 1, '특별한 메뉴가 있어요': 1, '뷰가 좋아요': 1}"
19877579,344,201.0,4.21,344,"[{'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 63, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 20, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 32, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 20, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 116, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",38,277,116.0,"{'맛': 83, '만족도': 50, '가격': 18, '서비스': 14, '음식량': 6, '청결도': 1, '메뉴': 1, '위치': 1, '목적': 1}","{'두루치기': 39, '순대': 22, '국수': 17, '순대국': 13, '고기': 11, '삼겹살': 8, '멸치국수': 7, '생고기': 5, '목살': 2, '흑돼지': 2, '백반': 2, '순대국밥': 2, '국밥': 2, '볶음밥': 1, '막걸리': 1, '무생채': 1, '피순대': 1, '돼지고기': 1, '밥집': 1, '돼지두루치기': 1, '오겹살': 1, '근고기': 1, '잔치국수': 1, '곱창': 1, '찌개': 1, '제육': 1}",167.0,80.0,78.0,"{'음식이 맛있어요': 50, '가성비가 좋아요': 33, '친절해요': 19, '주차하기 편해요': 10, '특별한 메뉴가 있어요': 10, '재료가 신선해요': 9, '양이 많아요': 9, '매장이 청결해요': 9, '매장이 넓어요': 8, '혼밥하기 좋아요': 4, '단체모임 하기 좋아요': 2, '화장실이 깨끗해요': 2, '특별한 날 가기 좋아요': 1, '뷰가 좋아요': 1}"
21173591,1,1.0,4.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,{},{},,,,
