id,theme_만족도,theme_서비스,theme_메인시설,theme_청결도,theme_부대・공용시설,theme_분위기,theme_위치,theme_가격,theme_전망,theme_수영장,theme_편의・부대시설,theme_시설물관리,theme_작품관람,theme_공연・전시공간,theme_편의시설,theme_작가・출연진,theme_주차,theme_혼잡도,theme_예약,theme_아이만족도,theme_즐길거리,theme_방역,theme_입장,theme_목적,theme_맛,theme_수납,theme_용량,theme_제품구성,theme_관리,theme_메뉴,theme_향기,theme_사이즈,theme_색감,theme_약품・제품,theme_디자인,theme_사용감,theme_연예,theme_색상,theme_실용성,theme_염색,theme_착석감,theme_밀폐력,theme_성능,theme_재질,theme_좌석,theme_음식량,theme_대기시간,theme_음식・조식,theme_비품,theme_배달,theme_콘텐츠,theme_인기도,theme_화장실,theme_컷
34647096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093180777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246051590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31825951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31833845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17024084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17048171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36194405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13028494,,586.0,,,,,22.0,608.0,,,23.0,17.0,,,,,13.0,97.0,115.0,942.0,1135.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821838770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30995351,,2.0,,,,,,1.0,,,,,,,,,,,,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17010772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17058813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65944351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17063446,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37933227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
