id,visitorReviewsTotal,ratingReviewsTotal,avgRating,rating_total_count,Counts_per_Scores,imageReviewCount,authorCount,maxSingleReviewScoreCount,votedKeywords_totalCount,votedKeywords_reviewCount,votedKeywords_userCount
1372279326,4.0,3.0,4.67,4,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,2.0,,,
16929045,2209.0,240.0,4.72,2209,"[{'count': 1311, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 24, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 104, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 239, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 38, 'score': None, '__typename': 'VisitorReviewScore'}]",437,1793,1311.0,795.0,359.0,347.0
1457549416,60.0,12.0,0.0,60,[],17,42,,171.0,56.0,54.0
1593924529,28.0,9.0,4.89,28,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",6,22,16.0,29.0,9.0,9.0
12996101,3.0,,4.67,3,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",2,2,2.0,,,
1662802899,112.0,17.0,4.72,112,"[{'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 58, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",17,86,58.0,79.0,32.0,29.0
1191117321,22.0,,4.25,22,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,22,11.0,,,
13544239,2.0,2.0,4.0,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
21607831,3785.0,257.0,4.35,3785,"[{'count': 44, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 287, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 51, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 987, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 68, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1868, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 91, 'score': None, '__typename': 'VisitorReviewScore'}]",881,3384,1868.0,913.0,307.0,286.0
17009154,3.0,3.0,3.5,3,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,3,1.0,2.0,2.0,2.0
1369820318,10320.0,794.0,4.55,10320,"[{'count': 67, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 23, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 449, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 16, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 137, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5694, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 371, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2325, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 43, 'score': None, '__typename': 'VisitorReviewScore'}]",2774,9100,5694.0,2923.0,1119.0,1059.0
1276314092,186.0,88.0,4.59,186,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",62,85,12.0,495.0,175.0,159.0
1374097368,4.0,2.0,3.83,4,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,3,1.0,,,
1798947533,14.0,5.0,4.5,14,"[{'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",2,10,6.0,,,
1845594941,1.0,,0.0,1,[],1,1,,,,
1556794070,2.0,2.0,0.0,2,[],0,2,,2.0,2.0,2.0
917337890,1306.0,286.0,4.48,1306,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 506, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 56, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 208, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 60, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 19, 'score': None, '__typename': 'VisitorReviewScore'}]",327,944,506.0,,,
11661222,723.0,177.0,4.39,722,"[{'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 39, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 259, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 36, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 120, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}]",200,562,259.0,561.0,228.0,214.0
37232778,4763.0,720.0,4.62,4763,"[{'count': 23, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 551, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 42, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 118, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2437, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 213, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 95, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}]",1313,3555,2437.0,3005.0,1046.0,1018.0
34359573,4977.0,236.0,4.61,4977,"[{'count': 230, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 31, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 746, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 26, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 155, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 25, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2788, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 57, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}]",903,3708,2788.0,,,
1856996415,37.0,,0.0,37,[],11,14,,,,
1300461374,21.0,6.0,4.06,21,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,11,4.0,,,
11491281,9513.0,3059.0,4.46,9513,"[{'count': 427, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 188, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3357, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 360, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 68, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 27, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1569, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 44, 'score': None, '__typename': 'VisitorReviewScore'}]",1954,6823,3357.0,7896.0,2994.0,2565.0
17022536,1.0,1.0,4.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,1.0,1.0,1.0
625249205,4.0,,0.0,4,[],0,3,,,,
1027462358,,,0.0,0,[],0,0,,,,
17022258,1.0,1.0,4.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
627497341,52.0,17.0,4.23,52,"[{'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",3,48,10.0,,,
12226234,5.0,3.0,4.67,5,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",2,5,2.0,,,
1532060334,1.0,,0.0,1,[],0,1,,,,
33306659,11134.0,922.0,4.42,11134,"[{'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 44, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5139, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 115, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 20, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 352, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 716, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 108, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2321, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 140, 'score': None, '__typename': 'VisitorReviewScore'}]",2254,8949,5139.0,7276.0,2052.0,1999.0
13491633,19.0,3.0,3.5,19,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,16,1.0,,,
1408510553,8.0,3.0,4.75,8,"[{'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,3,7.0,,,
12226320,30.0,18.0,4.33,30,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",2,22,9.0,,,
17024697,2.0,1.0,4.0,2,"[{'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,2.0,,,
17036394,,,0.0,0,[],0,0,,,,
10983870,828.0,196.0,4.47,828,"[{'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 97, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 57, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 19, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 357, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 23, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}]",276,583,357.0,538.0,193.0,190.0
38568592,614.0,206.0,4.53,614,"[{'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 69, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 17, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 214, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 37, 'score': None, '__typename': 'VisitorReviewScore'}]",133,438,214.0,,,
16927391,698.0,500.0,4.46,698,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 159, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 360, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 36, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 36, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 61, 'score': None, '__typename': 'VisitorReviewScore'}]",36,671,360.0,,,
31093439,1233.0,754.0,4.52,1233,"[{'count': 172, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 32, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 403, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 74, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 34, 'score': None, '__typename': 'VisitorReviewScore'}]",109,923,403.0,956.0,485.0,474.0
1903421012,1361.0,115.0,4.38,1361,"[{'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 116, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 48, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 58, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 379, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 19, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}]",820,635,379.0,2207.0,763.0,749.0
11796130,172.0,128.0,4.47,172,"[{'count': 84, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 35, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}]",10,168,84.0,29.0,20.0,20.0
16998220,62.0,40.0,4.74,62,"[{'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 28, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}]",6,49,28.0,32.0,17.0,17.0
17062315,3.0,2.0,4.67,3,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",0,3,2.0,,,
17037166,103.0,42.0,4.39,103,"[{'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 31, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}]",7,93,31.0,,,
1532604806,185.0,113.0,4.48,185,"[{'count': 91, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 38, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 14, 'score': None, '__typename': 'VisitorReviewScore'}]",16,162,91.0,,,
17062290,930.0,367.0,4.5,930,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 118, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 51, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 284, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 21, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 24, 'score': None, '__typename': 'VisitorReviewScore'}]",69,604,284.0,,,
11600019,2001.0,493.0,4.32,2001,"[{'count': 34, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 381, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 24, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 88, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 813, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 45, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 150, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}]",477,1527,813.0,1124.0,412.0,376.0
31838987,2.0,1.0,0.0,2,[],1,1,,5.0,2.0,2.0
17031585,2.0,1.0,4.5,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,2,1.0,,,
17031333,,,0.0,0,[],0,0,,,,
21435754,1.0,1.0,5.0,1,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,1,1.0,,,
17085843,6.0,,4.5,6,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,6,1.0,,,
11491637,4426.0,2303.0,4.47,4426,"[{'count': 720, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 204, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 161, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 343, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1810, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 21, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 41, 'score': None, '__typename': 'VisitorReviewScore'}]",460,3668,1810.0,,,
17058148,1.0,,0.0,1,[],0,1,,,,
17058669,176.0,75.0,4.35,176,"[{'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 44, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 33, 'score': None, '__typename': 'VisitorReviewScore'}]",10,137,44.0,,,
11707670,142.0,66.0,4.33,142,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}]",24,76,15.0,193.0,93.0,93.0
17023060,6.0,,0.0,6,[],1,6,,,,
20378654,78.0,49.0,4.64,78,"[{'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 53, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 11, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",14,75,53.0,,,
11608192,4118.0,2546.0,4.35,4118,"[{'count': 365, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 258, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 22, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 921, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 26, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 39, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1713, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 218, 'score': None, '__typename': 'VisitorReviewScore'}]",279,3667,1713.0,,,
11491630,7658.0,3872.0,4.53,7658,"[{'count': 261, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3256, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 17, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 50, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1249, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 542, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 245, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 7, 'score': None, '__typename': 'VisitorReviewScore'}]",835,6219,3256.0,,,
1690058507,209.0,74.0,4.3,209,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 48, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 13, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 29, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 6, 'score': None, '__typename': 'VisitorReviewScore'}]",6,148,48.0,,,
17050144,352.0,142.0,4.49,352,"[{'count': 8, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 106, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 20, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 36, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12, 'score': None, '__typename': 'VisitorReviewScore'}]",25,290,106.0,,,
1140653051,25.0,7.0,4.0,25,"[{'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 2, 'score': None, '__typename': 'VisitorReviewScore'}]",1,23,4.0,,,
30811752,3792.0,493.0,3.93,3792,"[{'count': 132, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 838, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 141, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 54, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 28, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1244, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 418, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 127, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 143, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 72, 'score': None, '__typename': 'VisitorReviewScore'}]",717,3026,1244.0,1332.0,584.0,546.0
736300907,27.0,23.0,4.42,27,"[{'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",0,27,9.0,9.0,7.0,7.0
11607760,1119.0,709.0,4.45,1119,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 32, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 39, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 146, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 59, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 323, 'score': None, '__typename': 'VisitorReviewScore'}]",62,804,323.0,974.0,490.0,469.0
1311209554,2426.0,1355.0,4.35,2426,"[{'count': 10, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 87, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 3, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 56, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 9, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 565, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 99, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 5, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 293, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 15, 'score': None, '__typename': 'VisitorReviewScore'}]",384,1170,565.0,2404.0,1252.0,1225.0
11846866,47865.0,3833.0,4.33,47865,"[{'count': 579, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 121, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 4118, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 12216, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 608, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 81, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 852, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 198, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 21839, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1466, 'score': None, '__typename': 'VisitorReviewScore'}]",10896,41787,21839.0,14762.0,5410.0,5309.0
35928090,2.0,,4.5,2,"[{'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}, {'count': 1, 'score': None, '__typename': 'VisitorReviewScore'}]",1,2,1.0,,,
